"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","org.apache.commons.math3.analysis.interpolation","data/temp/Math_18f/src/main/java/org/apache/commons/math3/analysis/interpolation/LoessInterpolator.java","3","214","The method 'smooth(double[], double[], double[])' has a cyclomatic complexity of 20.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.analysis.interpolation","data/temp/Math_18f/src/main/java/org/apache/commons/math3/analysis/interpolation/MicrosphereInterpolatingFunction.java","3","146","The constructor 'MicrosphereInterpolatingFunction(double[][], double[], int, int, UnitSphereRandomVectorGenerator)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.analysis.interpolation","data/temp/Math_18f/src/main/java/org/apache/commons/math3/analysis/interpolation/SmoothingPolynomialBicubicSplineInterpolator.java","3","71","The method 'interpolate(double[], double[], double[][])' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.analysis.interpolation","data/temp/Math_18f/src/main/java/org/apache/commons/math3/analysis/interpolation/TricubicSplineInterpolatingFunction.java","3","137","The constructor 'TricubicSplineInterpolatingFunction(double[], double[], double[], double[][][], double[][][], double[][][], double[][][], double[][][], double[][][], double[][][], double[][][])' has a cyclomatic complexity of 58.","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.analysis.interpolation","data/temp/Math_18f/src/main/java/org/apache/commons/math3/analysis/interpolation/TricubicSplineInterpolatingFunction.java","3","447","The method 'value(double, double, double)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.analysis.interpolation","data/temp/Math_18f/src/main/java/org/apache/commons/math3/analysis/interpolation/TricubicSplineInterpolator.java","3","35","The method 'interpolate(double[], double[], double[], double[][][])' has a cyclomatic complexity of 30.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.analysis.polynomials","data/temp/Math_18f/src/main/java/org/apache/commons/math3/analysis/polynomials/PolynomialFunction.java","3","309","The method 'toString()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.analysis.solvers","data/temp/Math_18f/src/main/java/org/apache/commons/math3/analysis/solvers/BaseSecantSolver.java","3","135","The method 'doSolve()' has a cyclomatic complexity of 34.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.analysis.solvers","data/temp/Math_18f/src/main/java/org/apache/commons/math3/analysis/solvers/BracketingNthOrderBrentSolver.java","3","145","The method 'doSolve()' has a cyclomatic complexity of 33.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.analysis.solvers","data/temp/Math_18f/src/main/java/org/apache/commons/math3/analysis/solvers/BrentSolver.java","3","142","The method 'brent(double, double, double, double)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.analysis.solvers","data/temp/Math_18f/src/main/java/org/apache/commons/math3/analysis/solvers/LaguerreSolver.java","3","319","The method 'solve(Complex[], Complex)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.analysis.solvers","data/temp/Math_18f/src/main/java/org/apache/commons/math3/analysis/solvers/MullerSolver.java","3","128","The method 'solve(double, double, double, double)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.analysis.solvers","data/temp/Math_18f/src/main/java/org/apache/commons/math3/analysis/solvers/MullerSolver2.java","3","84","The method 'doSolve()' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.analysis.solvers","data/temp/Math_18f/src/main/java/org/apache/commons/math3/analysis/solvers/RiddersSolver.java","3","68","The method 'doSolve()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.analysis.solvers","data/temp/Math_18f/src/main/java/org/apache/commons/math3/analysis/solvers/UnivariateSolverUtils.java","3","96","The method 'forceSide(int, UnivariateFunction, BracketedUnivariateSolver<UnivariateFunction>, double, double, double, AllowedSolution)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.analysis.solvers","data/temp/Math_18f/src/main/java/org/apache/commons/math3/analysis/solvers/UnivariateSolverUtils.java","3","248","The method 'bracket(UnivariateFunction, double, double, double, int)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.complex","data/temp/Math_18f/src/main/java/org/apache/commons/math3/complex/Complex.java","3","57","The class 'Complex' has a total cyclomatic complexity of 123 (highest 8).","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.dfp","data/temp/Math_18f/src/main/java/org/apache/commons/math3/dfp/BracketingNthOrderBrentSolverDFP.java","3","178","The method 'solve(int, UnivariateDfpFunction, Dfp, Dfp, Dfp, AllowedSolution)' has a cyclomatic complexity of 35.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.dfp","data/temp/Math_18f/src/main/java/org/apache/commons/math3/dfp/Dfp.java","3","96","The class 'Dfp' has a total cyclomatic complexity of 413 (highest 39).","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.dfp","data/temp/Math_18f/src/main/java/org/apache/commons/math3/dfp/Dfp.java","3","334","The constructor 'Dfp(DfpField, String)' has a cyclomatic complexity of 39.","Design","CyclomaticComplexity"
"3","org.apache.commons.math3.dfp","data/temp/Math_18f/src/main/java/org/apache/commons/math3/dfp/Dfp.java","3","944","The method 'compare(Dfp, Dfp)' has a cyclomatic complexity of 20.","Design","CyclomaticComplexity"
"4","org.apache.commons.math3.dfp","data/temp/Math_18f/src/main/java/org/apache/commons/math3/dfp/Dfp.java","3","1044","The method 'trunc(RoundingMode)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"5","org.apache.commons.math3.dfp","data/temp/Math_18f/src/main/java/org/apache/commons/math3/dfp/Dfp.java","3","1251","The method 'add(Dfp)' has a cyclomatic complexity of 32.","Design","CyclomaticComplexity"
"6","org.apache.commons.math3.dfp","data/temp/Math_18f/src/main/java/org/apache/commons/math3/dfp/Dfp.java","3","1417","The method 'round(int)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"7","org.apache.commons.math3.dfp","data/temp/Math_18f/src/main/java/org/apache/commons/math3/dfp/Dfp.java","3","1496","The method 'multiply(Dfp)' has a cyclomatic complexity of 29.","Design","CyclomaticComplexity"
"8","org.apache.commons.math3.dfp","data/temp/Math_18f/src/main/java/org/apache/commons/math3/dfp/Dfp.java","3","1603","The method 'multiply(int)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"9","org.apache.commons.math3.dfp","data/temp/Math_18f/src/main/java/org/apache/commons/math3/dfp/Dfp.java","3","1665","The method 'divide(Dfp)' has a cyclomatic complexity of 39.","Design","CyclomaticComplexity"
"10","org.apache.commons.math3.dfp","data/temp/Math_18f/src/main/java/org/apache/commons/math3/dfp/Dfp.java","3","1880","The method 'divide(int)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"11","org.apache.commons.math3.dfp","data/temp/Math_18f/src/main/java/org/apache/commons/math3/dfp/Dfp.java","3","1948","The method 'sqrt()' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"12","org.apache.commons.math3.dfp","data/temp/Math_18f/src/main/java/org/apache/commons/math3/dfp/Dfp.java","3","2066","The method 'dfp2sci()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"13","org.apache.commons.math3.dfp","data/temp/Math_18f/src/main/java/org/apache/commons/math3/dfp/Dfp.java","3","2147","The method 'dfp2string()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"14","org.apache.commons.math3.dfp","data/temp/Math_18f/src/main/java/org/apache/commons/math3/dfp/Dfp.java","3","2224","The method 'dotrap(int, String, Dfp, Dfp)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"15","org.apache.commons.math3.dfp","data/temp/Math_18f/src/main/java/org/apache/commons/math3/dfp/Dfp.java","3","2322","The method 'nextAfter(Dfp)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"16","org.apache.commons.math3.dfp","data/temp/Math_18f/src/main/java/org/apache/commons/math3/dfp/Dfp.java","3","2394","The method 'toDouble()' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.dfp","data/temp/Math_18f/src/main/java/org/apache/commons/math3/dfp/DfpDec.java","3","165","The method 'round(int)' has a cyclomatic complexity of 23.","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.dfp","data/temp/Math_18f/src/main/java/org/apache/commons/math3/dfp/DfpDec.java","3","293","The method 'nextAfter(Dfp)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.dfp","data/temp/Math_18f/src/main/java/org/apache/commons/math3/dfp/DfpField.java","3","529","The method 'split(String)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.dfp","data/temp/Math_18f/src/main/java/org/apache/commons/math3/dfp/DfpMath.java","3","25","The class 'DfpMath' has a total cyclomatic complexity of 119 (highest 40).","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.dfp","data/temp/Math_18f/src/main/java/org/apache/commons/math3/dfp/DfpMath.java","3","45","The method 'split(DfpField, String)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"3","org.apache.commons.math3.dfp","data/temp/Math_18f/src/main/java/org/apache/commons/math3/dfp/DfpMath.java","3","505","The method 'pow(Dfp, Dfp)' has a cyclomatic complexity of 40.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.distribution","data/temp/Math_18f/src/main/java/org/apache/commons/math3/distribution/AbstractIntegerDistribution.java","3","93","The method 'inverseCumulativeProbability(double)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.distribution","data/temp/Math_18f/src/main/java/org/apache/commons/math3/distribution/AbstractRealDistribution.java","3","122","The method 'inverseCumulativeProbability(double)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.distribution","data/temp/Math_18f/src/main/java/org/apache/commons/math3/distribution/GammaDistribution.java","3","371","The method 'sample()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.distribution","data/temp/Math_18f/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java","3","79","The constructor 'HypergeometricDistribution(RandomGenerator, int, int, int)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.distribution","data/temp/Math_18f/src/main/java/org/apache/commons/math3/distribution/KolmogorovSmirnovDistribution.java","3","266","The method 'createH(double)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.distribution","data/temp/Math_18f/src/main/java/org/apache/commons/math3/distribution/MultivariateNormalDistribution.java","3","97","The constructor 'MultivariateNormalDistribution(RandomGenerator, double[], double[][])' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.distribution","data/temp/Math_18f/src/main/java/org/apache/commons/math3/distribution/PoissonDistribution.java","3","290","The method 'nextPoisson(double)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.filter","data/temp/Math_18f/src/main/java/org/apache/commons/math3/filter/KalmanFilter.java","3","121","The constructor 'KalmanFilter(ProcessModel, MeasurementModel)' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.fraction","data/temp/Math_18f/src/main/java/org/apache/commons/math3/fraction/BigFraction.java","3","40","The class 'BigFraction' has a total cyclomatic complexity of 116 (highest 14).","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.fraction","data/temp/Math_18f/src/main/java/org/apache/commons/math3/fraction/BigFraction.java","3","172","The constructor 'BigFraction(double)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"3","org.apache.commons.math3.fraction","data/temp/Math_18f/src/main/java/org/apache/commons/math3/fraction/BigFraction.java","3","269","The constructor 'BigFraction(double, double, int, int)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.fraction","data/temp/Math_18f/src/main/java/org/apache/commons/math3/fraction/Fraction.java","3","37","The class 'Fraction' has a total cyclomatic complexity of 89 (highest 14).","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.fraction","data/temp/Math_18f/src/main/java/org/apache/commons/math3/fraction/Fraction.java","3","175","The constructor 'Fraction(double, double, int, int)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"3","org.apache.commons.math3.fraction","data/temp/Math_18f/src/main/java/org/apache/commons/math3/fraction/Fraction.java","3","476","The method 'addSub(Fraction, boolean)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"4","org.apache.commons.math3.fraction","data/temp/Math_18f/src/main/java/org/apache/commons/math3/fraction/Fraction.java","3","611","The method 'getReducedFraction(int, int)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.fraction","data/temp/Math_18f/src/main/java/org/apache/commons/math3/fraction/ProperBigFractionFormat.java","3","135","The method 'parse(String, ParsePosition)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.genetics","data/temp/Math_18f/src/main/java/org/apache/commons/math3/genetics/CycleCrossover.java","3","120","The method 'mate(AbstractListChromosome<T>, AbstractListChromosome<T>)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.geometry.euclidean.threed","data/temp/Math_18f/src/main/java/org/apache/commons/math3/geometry/euclidean/threed/OutlineExtractor.java","3","159","The method 'addContribution(SubHyperplane<Euclidean3D>, boolean)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.geometry.euclidean.threed","data/temp/Math_18f/src/main/java/org/apache/commons/math3/geometry/euclidean/threed/Rotation.java","3","97","The class 'Rotation' has a total cyclomatic complexity of 95 (highest 48).","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.geometry.euclidean.threed","data/temp/Math_18f/src/main/java/org/apache/commons/math3/geometry/euclidean/threed/Rotation.java","3","553","The method 'getAngles(RotationOrder)' has a cyclomatic complexity of 48.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.geometry.euclidean.twod","data/temp/Math_18f/src/main/java/org/apache/commons/math3/geometry/euclidean/twod/PolygonsSet.java","3","206","The method 'getVertices()' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.geometry.euclidean.twod","data/temp/Math_18f/src/main/java/org/apache/commons/math3/geometry/euclidean/twod/PolygonsSet.java","3","293","The method 'followLoop(Node, AVLTree<ComparableSegment>)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.geometry.partitioning","data/temp/Math_18f/src/main/java/org/apache/commons/math3/geometry/partitioning/AbstractRegion.java","3","38","The class 'AbstractRegion' has a total cyclomatic complexity of 87 (highest 27).","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.geometry.partitioning","data/temp/Math_18f/src/main/java/org/apache/commons/math3/geometry/partitioning/AbstractRegion.java","3","469","The method 'recurseSides(BSPTree<S>, SubHyperplane<S>, Sides)' has a cyclomatic complexity of 27.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.geometry.partitioning.utilities","data/temp/Math_18f/src/main/java/org/apache/commons/math3/geometry/partitioning/utilities/AVLTree.java","3","369","The method 'delete()' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.geometry.partitioning.utilities","data/temp/Math_18f/src/main/java/org/apache/commons/math3/geometry/partitioning/utilities/OrderedTuple.java","3","247","The method 'compareTo(OrderedTuple)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/AbstractFieldMatrix.java","3","45","The class 'AbstractFieldMatrix' has a total cyclomatic complexity of 228 (highest 12).","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/AbstractFieldMatrix.java","3","278","The method 'power(int)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"3","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/AbstractFieldMatrix.java","3","466","The method 'setSubMatrix(T[][], int, int)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/AbstractRealMatrix.java","3","42","The class 'AbstractRealMatrix' has a total cyclomatic complexity of 176 (highest 12).","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/AbstractRealMatrix.java","3","167","The method 'power(int)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"3","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/AbstractRealMatrix.java","3","403","The method 'setSubMatrix(double[][], int, int)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/Array2DRowFieldMatrix.java","3","42","The class 'Array2DRowFieldMatrix' has a total cyclomatic complexity of 90 (highest 13).","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/Array2DRowFieldMatrix.java","3","317","The method 'setSubMatrix(T[][], int, int)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/Array2DRowRealMatrix.java","3","38","The class 'Array2DRowRealMatrix' has a total cyclomatic complexity of 90 (highest 13).","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/Array2DRowRealMatrix.java","3","99","The constructor 'Array2DRowRealMatrix(double[][], boolean)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"3","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/Array2DRowRealMatrix.java","3","268","The method 'setSubMatrix(double[][], int, int)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/ArrayFieldVector.java","3","40","The class 'ArrayFieldVector' has a total cyclomatic complexity of 174 (highest 7).","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/ArrayRealVector.java","3","39","The class 'ArrayRealVector' has a total cyclomatic complexity of 155 (highest 7).","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/BiDiagonalTransformer.java","3","88","The method 'getU()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/BiDiagonalTransformer.java","3","169","The method 'getV()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"3","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/BiDiagonalTransformer.java","3","257","The method 'transformToUpperBiDiagonal()' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"4","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/BiDiagonalTransformer.java","3","321","The method 'transformToLowerBiDiagonal()' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/BlockFieldMatrix.java","3","70","The class 'BlockFieldMatrix' has a total cyclomatic complexity of 201 (highest 9).","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/BlockRealMatrix.java","3","72","The class 'BlockRealMatrix' has a total cyclomatic complexity of 210 (highest 9).","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/CholeskyDecomposition.java","3","104","The constructor 'CholeskyDecomposition(RealMatrix, double, double)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/CholeskyDecomposition.java","3","257","The method 'solve(RealMatrix)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/ConjugateGradient.java","3","148","The method 'solveInPlace(RealLinearOperator, RealLinearOperator, RealVector, RealVector)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/EigenDecomposition.java","3","77","The class 'EigenDecomposition' has a total cyclomatic complexity of 111 (highest 35).","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/EigenDecomposition.java","3","467","The method 'solve(RealMatrix)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"3","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/EigenDecomposition.java","3","566","The method 'findEigenVectors(double[][])' has a cyclomatic complexity of 35.","Design","CyclomaticComplexity"
"4","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/EigenDecomposition.java","3","768","The method 'findEigenVectorsFromSchur(SchurTransformer)' has a cyclomatic complexity of 34.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/FieldLUDecomposition.java","3","86","The constructor 'FieldLUDecomposition(FieldMatrix<T>)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/FieldLUDecomposition.java","3","297","The method 'solve(FieldVector<T>)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"3","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/FieldLUDecomposition.java","3","347","The method 'solve(ArrayFieldVector<T>)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"4","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/FieldLUDecomposition.java","3","388","The method 'solve(FieldMatrix<T>)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/HessenbergTransformer.java","3","83","The method 'getP()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/HessenbergTransformer.java","3","180","The method 'transform()' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/LUDecomposition.java","3","86","The constructor 'LUDecomposition(RealMatrix, double)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/LUDecomposition.java","3","291","The method 'solve(RealVector)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"3","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/LUDecomposition.java","3","328","The method 'solve(RealMatrix)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/MatrixUtils.java","3","46","The class 'MatrixUtils' has a total cyclomatic complexity of 136 (highest 13).","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/MatrixUtils.java","3","471","The method 'checkSubMatrixIndex(AnyMatrix, int[], int[])' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"3","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/MatrixUtils.java","3","862","The method 'solveLowerTriangularSystem(RealMatrix, RealVector)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"4","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/MatrixUtils.java","3","907","The method 'solveUpperTriangularSystem(RealMatrix, RealVector)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/OpenMapRealVector.java","3","41","The class 'OpenMapRealVector' has a total cyclomatic complexity of 115 (highest 9).","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/QRDecomposition.java","3","326","The method 'solve(RealVector)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
