"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"4","org.apache.commons.math.fraction","data/temp/Math_39b/src/main/java/org/apache/commons/math/fraction/Fraction.java","3","611","The method 'getReducedFraction(int, int)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.fraction","data/temp/Math_39b/src/main/java/org/apache/commons/math/fraction/ProperBigFractionFormat.java","3","135","The method 'parse(String, ParsePosition)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.geometry.euclidean.threed","data/temp/Math_39b/src/main/java/org/apache/commons/math/geometry/euclidean/threed/OutlineExtractor.java","3","159","The method 'addContribution(SubHyperplane<Euclidean3D>, boolean)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.geometry.euclidean.threed","data/temp/Math_39b/src/main/java/org/apache/commons/math/geometry/euclidean/threed/Rotation.java","3","95","The class 'Rotation' has a total cyclomatic complexity of 102 (highest 48).","Design","CyclomaticComplexity"
"2","org.apache.commons.math.geometry.euclidean.threed","data/temp/Math_39b/src/main/java/org/apache/commons/math/geometry/euclidean/threed/Rotation.java","3","220","The constructor 'Rotation(double[][], double)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"3","org.apache.commons.math.geometry.euclidean.threed","data/temp/Math_39b/src/main/java/org/apache/commons/math/geometry/euclidean/threed/Rotation.java","3","570","The method 'getAngles(RotationOrder)' has a cyclomatic complexity of 48.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.geometry.euclidean.twod","data/temp/Math_39b/src/main/java/org/apache/commons/math/geometry/euclidean/twod/PolygonsSet.java","3","204","The method 'getVertices()' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"2","org.apache.commons.math.geometry.euclidean.twod","data/temp/Math_39b/src/main/java/org/apache/commons/math/geometry/euclidean/twod/PolygonsSet.java","3","291","The method 'followLoop(Node, AVLTree<ComparableSegment>)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.geometry.partitioning","data/temp/Math_39b/src/main/java/org/apache/commons/math/geometry/partitioning/AbstractRegion.java","3","36","The class 'AbstractRegion' has a total cyclomatic complexity of 99 (highest 27).","Design","CyclomaticComplexity"
"2","org.apache.commons.math.geometry.partitioning","data/temp/Math_39b/src/main/java/org/apache/commons/math/geometry/partitioning/AbstractRegion.java","3","436","The method 'recurseSides(BSPTree<S>, SubHyperplane<S>, Sides)' has a cyclomatic complexity of 27.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.geometry.partitioning.utilities","data/temp/Math_39b/src/main/java/org/apache/commons/math/geometry/partitioning/utilities/AVLTree.java","3","369","The method 'delete()' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.geometry.partitioning.utilities","data/temp/Math_39b/src/main/java/org/apache/commons/math/geometry/partitioning/utilities/OrderedTuple.java","3","247","The method 'compareTo(OrderedTuple)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/AbstractFieldMatrix.java","3","44","The class 'AbstractFieldMatrix' has a total cyclomatic complexity of 228 (highest 12).","Design","CyclomaticComplexity"
"2","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/AbstractFieldMatrix.java","3","270","The method 'power(int)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"3","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/AbstractFieldMatrix.java","3","448","The method 'setSubMatrix(T[][], int, int)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/AbstractRealMatrix.java","3","38","The class 'AbstractRealMatrix' has a total cyclomatic complexity of 180 (highest 12).","Design","CyclomaticComplexity"
"2","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/AbstractRealMatrix.java","3","158","The method 'power(int)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"3","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/AbstractRealMatrix.java","3","391","The method 'setSubMatrix(double[][], int, int)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/Array2DRowFieldMatrix.java","3","42","The class 'Array2DRowFieldMatrix' has a total cyclomatic complexity of 90 (highest 13).","Design","CyclomaticComplexity"
"2","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/Array2DRowFieldMatrix.java","3","317","The method 'setSubMatrix(T[][], int, int)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/Array2DRowRealMatrix.java","3","35","The class 'Array2DRowRealMatrix' has a total cyclomatic complexity of 90 (highest 13).","Design","CyclomaticComplexity"
"2","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/Array2DRowRealMatrix.java","3","94","The constructor 'Array2DRowRealMatrix(double[][], boolean)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"3","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/Array2DRowRealMatrix.java","3","259","The method 'setSubMatrix(double[][], int, int)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/ArrayFieldVector.java","3","38","The class 'ArrayFieldVector' has a total cyclomatic complexity of 157 (highest 7).","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/ArrayRealVector.java","3","37","The class 'ArrayRealVector' has a total cyclomatic complexity of 149 (highest 8).","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/BiDiagonalTransformer.java","3","88","The method 'getU()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"2","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/BiDiagonalTransformer.java","3","169","The method 'getV()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"3","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/BiDiagonalTransformer.java","3","257","The method 'transformToUpperBiDiagonal()' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"4","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/BiDiagonalTransformer.java","3","321","The method 'transformToLowerBiDiagonal()' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/BlockFieldMatrix.java","3","70","The class 'BlockFieldMatrix' has a total cyclomatic complexity of 201 (highest 9).","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/BlockRealMatrix.java","3","69","The class 'BlockRealMatrix' has a total cyclomatic complexity of 210 (highest 9).","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/CholeskyDecomposition.java","3","104","The constructor 'CholeskyDecomposition(RealMatrix, double, double)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"2","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/CholeskyDecomposition.java","3","257","The method 'solve(RealMatrix)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/ConjugateGradient.java","3","166","The method 'solveInPlace(RealLinearOperator, InvertibleRealLinearOperator, RealVector, RealVector)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/EigenDecomposition.java","3","386","The method 'solve(RealMatrix)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"2","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/EigenDecomposition.java","3","485","The method 'findEigenVectors(double[][])' has a cyclomatic complexity of 35.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/FieldLUDecomposition.java","3","86","The constructor 'FieldLUDecomposition(FieldMatrix<T>)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"2","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/FieldLUDecomposition.java","3","297","The method 'solve(FieldVector<T>)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"3","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/FieldLUDecomposition.java","3","347","The method 'solve(ArrayFieldVector<T>)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"4","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/FieldLUDecomposition.java","3","387","The method 'solve(FieldMatrix<T>)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/LUDecomposition.java","3","86","The constructor 'LUDecomposition(RealMatrix, double)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"2","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/LUDecomposition.java","3","291","The method 'solve(RealVector)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"3","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/LUDecomposition.java","3","328","The method 'solve(RealMatrix)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/MatrixUtils.java","3","47","The class 'MatrixUtils' has a total cyclomatic complexity of 133 (highest 13).","Design","CyclomaticComplexity"
"2","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/MatrixUtils.java","3","446","The method 'checkSubMatrixIndex(AnyMatrix, int[], int[])' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"3","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/MatrixUtils.java","3","826","The method 'solveLowerTriangularSystem(RealMatrix, RealVector)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"4","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/MatrixUtils.java","3","866","The method 'solveUpperTriangularSystem(RealMatrix, RealVector)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/OpenMapRealVector.java","3","33","The class 'OpenMapRealVector' has a total cyclomatic complexity of 114 (highest 9).","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/PivotingQRDecomposition.java","3","69","The constructor 'PivotingQRDecomposition(RealMatrix, double, boolean)' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"2","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/PivotingQRDecomposition.java","3","300","The method 'solve(RealVector)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"3","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/PivotingQRDecomposition.java","3","340","The method 'solve(RealMatrix)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/QRDecomposition.java","3","310","The method 'solve(RealVector)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"2","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/QRDecomposition.java","3","353","The method 'solve(RealMatrix)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/RealVector.java","3","58","The class 'RealVector' has a total cyclomatic complexity of 97 (highest 7).","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java","3","62","The constructor 'RectangularCholeskyDecomposition(RealMatrix, double)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/SingularValueDecomposition.java","3","54","The class 'SingularValueDecomposition' has a total cyclomatic complexity of 106 (highest 85).","Design","CyclomaticComplexity"
"2","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/SingularValueDecomposition.java","3","88","The constructor 'SingularValueDecomposition(RealMatrix)' has a cyclomatic complexity of 85.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/SparseFieldVector.java","3","34","The class 'SparseFieldVector' has a total cyclomatic complexity of 93 (highest 11).","Design","CyclomaticComplexity"
"2","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/SparseFieldVector.java","3","538","The method 'equals(Object)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/SymmLQ.java","3","403","The method 'init()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_39b/src/main/java/org/apache/commons/math/linear/TriDiagonalTransformer.java","3","192","The method 'transform()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.ode","data/temp/Math_39b/src/main/java/org/apache/commons/math/ode/AbstractIntegrator.java","3","289","The method 'acceptStep(AbstractStepInterpolator, double[], double[], double)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.ode","data/temp/Math_39b/src/main/java/org/apache/commons/math/ode/ContinuousOutputModel.java","3","127","The method 'append(ContinuousOutputModel)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"2","org.apache.commons.math.ode","data/temp/Math_39b/src/main/java/org/apache/commons/math/ode/ContinuousOutputModel.java","3","238","The method 'setInterpolatedTime(double)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.ode","data/temp/Math_39b/src/main/java/org/apache/commons/math/ode/JacobianMatrices.java","3","348","The method 'computeDerivatives(double, double[], double[], double[], double[])' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.ode.events","data/temp/Math_39b/src/main/java/org/apache/commons/math/ode/events/EventState.java","3","187","The method 'evaluateStep(StepInterpolator)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.ode.nonstiff","data/temp/Math_39b/src/main/java/org/apache/commons/math/ode/nonstiff/AdamsBashforthIntegrator.java","3","191","The method 'integrate(ExpandableStatefulODE, double)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.ode.nonstiff","data/temp/Math_39b/src/main/java/org/apache/commons/math/ode/nonstiff/AdamsMoultonIntegrator.java","3","208","The method 'integrate(ExpandableStatefulODE, double)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
