"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","org.apache.commons.math.analysis.solvers","data/temp/Math_92b/src/java/org/apache/commons/math/analysis/solvers/SecantSolver.java","3","114","The method 'solve(UnivariateRealFunction, double, double)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.analysis.solvers","data/temp/Math_92b/src/java/org/apache/commons/math/analysis/solvers/UnivariateRealSolverUtils.java","3","167","The method 'bracket(UnivariateRealFunction, double, double, double, int)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.complex","data/temp/Math_92b/src/java/org/apache/commons/math/complex/Complex.java","3","43","The class 'Complex' has a total cyclomatic complexity of 82 (highest 10).","Design","CyclomaticComplexity"
"2","org.apache.commons.math.complex","data/temp/Math_92b/src/java/org/apache/commons/math/complex/Complex.java","3","197","The method 'divide(Complex)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.estimation","data/temp/Math_92b/src/java/org/apache/commons/math/estimation/GaussNewtonEstimator.java","3","105","The method 'estimate(EstimationProblem)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.estimation","data/temp/Math_92b/src/java/org/apache/commons/math/estimation/LevenbergMarquardtEstimator.java","3","99","The class 'LevenbergMarquardtEstimator' has a total cyclomatic complexity of 113 (highest 43).","Design","CyclomaticComplexity"
"2","org.apache.commons.math.estimation","data/temp/Math_92b/src/java/org/apache/commons/math/estimation/LevenbergMarquardtEstimator.java","3","199","The method 'estimate(EstimationProblem)' has a cyclomatic complexity of 43.","Design","CyclomaticComplexity"
"3","org.apache.commons.math.estimation","data/temp/Math_92b/src/java/org/apache/commons/math/estimation/LevenbergMarquardtEstimator.java","3","443","The method 'determineLMParameter(double[], double, double[], double[], double[], double[])' has a cyclomatic complexity of 29.","Design","CyclomaticComplexity"
"4","org.apache.commons.math.estimation","data/temp/Math_92b/src/java/org/apache/commons/math/estimation/LevenbergMarquardtEstimator.java","3","611","The method 'determineLMDirection(double[], double[], double[], double[])' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"5","org.apache.commons.math.estimation","data/temp/Math_92b/src/java/org/apache/commons/math/estimation/LevenbergMarquardtEstimator.java","3","737","The method 'qrDecomposition()' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.fraction","data/temp/Math_92b/src/java/org/apache/commons/math/fraction/Fraction.java","3","30","The class 'Fraction' has a total cyclomatic complexity of 81 (highest 14).","Design","CyclomaticComplexity"
"2","org.apache.commons.math.fraction","data/temp/Math_92b/src/java/org/apache/commons/math/fraction/Fraction.java","3","130","The constructor 'Fraction(double, double, int, int)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"3","org.apache.commons.math.fraction","data/temp/Math_92b/src/java/org/apache/commons/math/fraction/Fraction.java","3","419","The method 'addSub(Fraction, boolean)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"4","org.apache.commons.math.fraction","data/temp/Math_92b/src/java/org/apache/commons/math/fraction/Fraction.java","3","524","The method 'getReducedFraction(int, int)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.geometry","data/temp/Math_92b/src/java/org/apache/commons/math/geometry/Rotation.java","3","91","The class 'Rotation' has a total cyclomatic complexity of 100 (highest 48).","Design","CyclomaticComplexity"
"2","org.apache.commons.math.geometry","data/temp/Math_92b/src/java/org/apache/commons/math/geometry/Rotation.java","3","203","The constructor 'Rotation(double[][], double)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"3","org.apache.commons.math.geometry","data/temp/Math_92b/src/java/org/apache/commons/math/geometry/Rotation.java","3","597","The method 'getAngles(RotationOrder)' has a cyclomatic complexity of 48.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/AbstractRealMatrix.java","3","33","The class 'AbstractRealMatrix' has a total cyclomatic complexity of 210 (highest 10).","Design","CyclomaticComplexity"
"2","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/AbstractRealMatrix.java","3","388","The method 'setSubMatrix(double[][], int, int)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/BiDiagonalTransformer.java","3","90","The method 'getU()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"2","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/BiDiagonalTransformer.java","3","171","The method 'getV()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"3","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/BiDiagonalTransformer.java","3","259","The method 'transformToUpperBiDiagonal()' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"4","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/BiDiagonalTransformer.java","3","323","The method 'transformToLowerBiDiagonal()' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/BigMatrixImpl.java","3","52","The class 'BigMatrixImpl' has a total cyclomatic complexity of 244 (highest 16).","Design","CyclomaticComplexity"
"2","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/BigMatrixImpl.java","3","140","The constructor 'BigMatrixImpl(BigDecimal[][], boolean)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"3","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/BigMatrixImpl.java","3","622","The method 'getSubMatrix(int[], int[])' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"4","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/BigMatrixImpl.java","3","682","The method 'setSubMatrix(BigDecimal[][], int, int)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"5","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/BigMatrixImpl.java","3","1117","The method 'solve(BigMatrix)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"6","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/BigMatrixImpl.java","3","1190","The method 'luDecompose()' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/DenseRealMatrix.java","3","64","The class 'DenseRealMatrix' has a total cyclomatic complexity of 218 (highest 9).","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/EigenDecompositionImpl.java","3","59","The class 'EigenDecompositionImpl' has a total cyclomatic complexity of 225 (highest 56).","Design","CyclomaticComplexity"
"2","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/EigenDecompositionImpl.java","3","612","The method 'findEigenvalues()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"3","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/EigenDecompositionImpl.java","3","821","The method 'processGeneralBlock(int)' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"4","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/EigenDecompositionImpl.java","3","989","The method 'goodStep(int, int)' has a cyclomatic complexity of 29.","Design","CyclomaticComplexity"
"5","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/EigenDecompositionImpl.java","3","1151","The method 'eigenvaluesRange(int, int)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"6","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/EigenDecompositionImpl.java","3","1325","The method 'dqd(int, int)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"7","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/EigenDecompositionImpl.java","3","1427","The method 'computeShiftIncrement(int, int, int)' has a cyclomatic complexity of 56.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/LUDecompositionImpl.java","3","78","The constructor 'LUDecompositionImpl(RealMatrix, double)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"2","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/LUDecompositionImpl.java","3","265","The method 'solve(double[])' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"3","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/LUDecompositionImpl.java","3","303","The method 'solve(RealVector)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"4","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/LUDecompositionImpl.java","3","359","The method 'solve(RealMatrix)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/QRDecompositionImpl.java","3","294","The method 'solve(double[])' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"2","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/QRDecompositionImpl.java","3","365","The method 'solve(RealMatrix)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/RealMatrixImpl.java","3","52","The class 'RealMatrixImpl' has a total cyclomatic complexity of 103 (highest 13).","Design","CyclomaticComplexity"
"2","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/RealMatrixImpl.java","3","113","The constructor 'RealMatrixImpl(double[][], boolean)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"3","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/RealMatrixImpl.java","3","307","The method 'setSubMatrix(double[][], int, int)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/RealVectorImpl.java","3","30","The class 'RealVectorImpl' has a total cyclomatic complexity of 261 (highest 8).","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_92b/src/java/org/apache/commons/math/linear/TriDiagonalTransformer.java","3","205","The method 'transform()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.ode","data/temp/Math_92b/src/java/org/apache/commons/math/ode/ContinuousOutputModel.java","3","105","The method 'append(ContinuousOutputModel)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"2","org.apache.commons.math.ode","data/temp/Math_92b/src/java/org/apache/commons/math/ode/ContinuousOutputModel.java","3","230","The method 'setInterpolatedTime(double)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.ode.events","data/temp/Math_92b/src/java/org/apache/commons/math/ode/events/CombinedEventsManager.java","3","126","The method 'evaluateStep(StepInterpolator)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.ode.events","data/temp/Math_92b/src/java/org/apache/commons/math/ode/events/EventState.java","3","168","The method 'evaluateStep(StepInterpolator)' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.ode.nonstiff","data/temp/Math_92b/src/java/org/apache/commons/math/ode/nonstiff/AdamsBashforthIntegrator.java","3","99","The method 'integrate(FirstOrderDifferentialEquations, double, double[], double, double[])' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.ode.nonstiff","data/temp/Math_92b/src/java/org/apache/commons/math/ode/nonstiff/AdamsMoultonIntegrator.java","3","115","The method 'integrate(FirstOrderDifferentialEquations, double, double[], double, double[])' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.ode.nonstiff","data/temp/Math_92b/src/java/org/apache/commons/math/ode/nonstiff/AdaptiveStepsizeIntegrator.java","3","188","The method 'initializeStep(FirstOrderDifferentialEquations, boolean, int, double[], double, double[], double[], double[], double[])' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.ode.nonstiff","data/temp/Math_92b/src/java/org/apache/commons/math/ode/nonstiff/EmbeddedRungeKuttaIntegrator.java","3","167","The method 'integrate(FirstOrderDifferentialEquations, double, double[], double, double[])' has a cyclomatic complexity of 26.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.ode.nonstiff","data/temp/Math_92b/src/java/org/apache/commons/math/ode/nonstiff/GraggBulirschStoerIntegrator.java","3","95","The class 'GraggBulirschStoerIntegrator' has a total cyclomatic complexity of 143 (highest 85).","Design","CyclomaticComplexity"
"2","org.apache.commons.math.ode.nonstiff","data/temp/Math_92b/src/java/org/apache/commons/math/ode/nonstiff/GraggBulirschStoerIntegrator.java","3","309","The method 'initializeArrays()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"3","org.apache.commons.math.ode.nonstiff","data/temp/Math_92b/src/java/org/apache/commons/math/ode/nonstiff/GraggBulirschStoerIntegrator.java","3","412","The method 'tryStep(FirstOrderDifferentialEquations, double, double[], double, int, double[], double[][], double[], double[], double[])' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"4","org.apache.commons.math.ode.nonstiff","data/temp/Math_92b/src/java/org/apache/commons/math/ode/nonstiff/GraggBulirschStoerIntegrator.java","3","503","The method 'integrate(FirstOrderDifferentialEquations, double, double[], double, double[])' has a cyclomatic complexity of 85.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.ode.nonstiff","data/temp/Math_92b/src/java/org/apache/commons/math/ode/nonstiff/RungeKuttaIntegrator.java","3","83","The method 'integrate(FirstOrderDifferentialEquations, double, double[], double, double[])' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.optimization","data/temp/Math_92b/src/java/org/apache/commons/math/optimization/NelderMead.java","3","60","The method 'iterateSimplex()' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.random","data/temp/Math_92b/src/java/org/apache/commons/math/random/CorrelatedRandomVectorGenerator.java","3","171","The method 'decompose(RealMatrix, double)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.random","data/temp/Math_92b/src/java/org/apache/commons/math/random/EmpiricalDistributionImpl.java","3","125","The method 'load(URL)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"2","org.apache.commons.math.random","data/temp/Math_92b/src/java/org/apache/commons/math/random/EmpiricalDistributionImpl.java","3","346","The method 'fillBinStats(Object)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.special","data/temp/Math_92b/src/java/org/apache/commons/math/special/Gamma.java","3","150","The method 'regularizedGammaP(double, double, double, int)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.stat","data/temp/Math_92b/src/java/org/apache/commons/math/stat/Frequency.java","3","297","The method 'getCumFreq(Object)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.stat.descriptive","data/temp/Math_92b/src/java/org/apache/commons/math/stat/descriptive/AbstractUnivariateStatistic.java","3","77","The method 'test(double[], int, int)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.stat.descriptive","data/temp/Math_92b/src/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java","3","637","The method 'copy(SummaryStatistics, SummaryStatistics)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.stat.inference","data/temp/Math_92b/src/java/org/apache/commons/math/stat/inference/ChiSquareTestImpl.java","3","63","The method 'chiSquare(double[], long[])' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"2","org.apache.commons.math.stat.inference","data/temp/Math_92b/src/java/org/apache/commons/math/stat/inference/ChiSquareTestImpl.java","3","214","The method 'chiSquareDataSetsComparison(long[], long[])' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.stat.inference","data/temp/Math_92b/src/java/org/apache/commons/math/stat/inference/TTestImpl.java","3","33","The class 'TTestImpl' has a total cyclomatic complexity of 96 (highest 5).","Design","CyclomaticComplexity"
"1","org.apache.commons.math.transform","data/temp/Math_92b/src/java/org/apache/commons/math/transform/FastFourierTransformer.java","3","348","The method 'fft(Complex[])' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.util","data/temp/Math_92b/src/java/org/apache/commons/math/util/ContinuedFraction.java","3","130","The method 'evaluate(double, double, int)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.util","data/temp/Math_92b/src/java/org/apache/commons/math/util/MathUtils.java","3","27","The class 'MathUtils' has a total cyclomatic complexity of 174 (highest 19).","Design","CyclomaticComplexity"
"2","org.apache.commons.math.util","data/temp/Math_92b/src/java/org/apache/commons/math/util/MathUtils.java","3","169","The method 'binomialCoefficient(int, int)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"3","org.apache.commons.math.util","data/temp/Math_92b/src/java/org/apache/commons/math/util/MathUtils.java","3","257","The method 'binomialCoefficientLog(int, int)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"4","org.apache.commons.math.util","data/temp/Math_92b/src/java/org/apache/commons/math/util/MathUtils.java","3","459","The method 'gcd(int, int)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"5","org.apache.commons.math.util","data/temp/Math_92b/src/java/org/apache/commons/math/util/MathUtils.java","3","663","The method 'mulAndCheck(long, long)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"6","org.apache.commons.math.util","data/temp/Math_92b/src/java/org/apache/commons/math/util/MathUtils.java","3","898","The method 'roundUnscaled(double, double, int)' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.util","data/temp/Math_92b/src/java/org/apache/commons/math/util/OpenIntToDoubleHashMap.java","3","267","The method 'findInsertionIndex(int[], byte[], int, int)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","org.spaceroots.mantissa.algebra","data/temp/Math_92b/src/mantissa/src/org/spaceroots/mantissa/algebra/Polynomial.java","3","531","The method 'toString()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"2","org.spaceroots.mantissa.algebra","data/temp/Math_92b/src/mantissa/src/org/spaceroots/mantissa/algebra/Polynomial.java","3","961","The method 'toString()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.spaceroots.mantissa.linalg","data/temp/Math_92b/src/mantissa/src/org/spaceroots/mantissa/linalg/GeneralSquareMatrix.java","3","180","The method 'computeLUFactorization(double)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","org.spaceroots.mantissa.linalg","data/temp/Math_92b/src/mantissa/src/org/spaceroots/mantissa/linalg/LowerTriangularMatrix.java","3","126","The method 'solve(Matrix, double)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.spaceroots.mantissa.linalg","data/temp/Math_92b/src/mantissa/src/org/spaceroots/mantissa/linalg/Matrix.java","3","161","The method 'add(Matrix)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"2","org.spaceroots.mantissa.linalg","data/temp/Math_92b/src/mantissa/src/org/spaceroots/mantissa/linalg/Matrix.java","3","230","The method 'sub(Matrix)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.spaceroots.mantissa.linalg","data/temp/Math_92b/src/mantissa/src/org/spaceroots/mantissa/linalg/UpperTriangularMatrix.java","3","126","The method 'solve(Matrix, double)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.spaceroots.mantissa.roots","data/temp/Math_92b/src/mantissa/src/org/spaceroots/mantissa/roots/BrentSolver.java","3","60","The method 'findRoot(ComputableFunction, ConvergenceChecker, int, double, double, double, double)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"1","org.spaceroots.mantissa.roots","data/temp/Math_92b/src/mantissa/tests-src/org/spaceroots/mantissa/roots/TestProblem.java","3","54","The method 'getAPSProblems()' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.complex","data/temp/Math_92b/src/test/org/apache/commons/math/complex/ComplexTest.java","3","29","The class 'ComplexTest' has a total cyclomatic complexity of 94 (highest 3).","Design","CyclomaticComplexity"
"1","org.apache.commons.math.geometry","data/temp/Math_92b/src/test/org/apache/commons/math/geometry/RotationTest.java","3","158","The method 'testMatrix()' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_92b/src/test/org/apache/commons/math/linear/BigMatrixImplTest.java","3","31","The class 'BigMatrixImplTest' has a total cyclomatic complexity of 104 (highest 11).","Design","CyclomaticComplexity"
"2","org.apache.commons.math.linear","data/temp/Math_92b/src/test/org/apache/commons/math/linear/BigMatrixImplTest.java","3","782","The method 'splitLU(BigMatrix, BigDecimal[][], BigDecimal[][])' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_92b/src/test/org/apache/commons/math/linear/DenseRealMatrixTest.java","3","32","The class 'DenseRealMatrixTest' has a total cyclomatic complexity of 183 (highest 23).","Design","CyclomaticComplexity"
"2","org.apache.commons.math.linear","data/temp/Math_92b/src/test/org/apache/commons/math/linear/DenseRealMatrixTest.java","3","206","The method 'testSeveralBlocks()' has a cyclomatic complexity of 23.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_92b/src/test/org/apache/commons/math/linear/RealMatrixImplTest.java","3","29","The class 'RealMatrixImplTest' has a total cyclomatic complexity of 141 (highest 11).","Design","CyclomaticComplexity"
"2","org.apache.commons.math.linear","data/temp/Math_92b/src/test/org/apache/commons/math/linear/RealMatrixImplTest.java","3","977","The method 'splitLU(RealMatrix, double[][], double[][])' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.linear","data/temp/Math_92b/src/test/org/apache/commons/math/linear/RealVectorImplTest.java","3","47","The class 'RealVectorTestImpl' has a total cyclomatic complexity of 191 (highest 2).","Design","CyclomaticComplexity"
"2","org.apache.commons.math.linear","data/temp/Math_92b/src/test/org/apache/commons/math/linear/RealVectorImplTest.java","3","542","The method 'testDataInOut()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.random","data/temp/Math_92b/src/test/org/apache/commons/math/random/RandomDataTest.java","3","36","The class 'RandomDataTest' has a total cyclomatic complexity of 90 (highest 11).","Design","CyclomaticComplexity"
"2","org.apache.commons.math.random","data/temp/Math_92b/src/test/org/apache/commons/math/random/RandomDataTest.java","3","223","The method 'testNextHex()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"3","org.apache.commons.math.random","data/temp/Math_92b/src/test/org/apache/commons/math/random/RandomDataTest.java","3","277","The method 'testNextSecureHex()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.stat.inference","data/temp/Math_92b/src/test/org/apache/commons/math/stat/inference/TTestTest.java","3","54","The method 'testOneSampleT()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"2","org.apache.commons.math.stat.inference","data/temp/Math_92b/src/test/org/apache/commons/math/stat/inference/TTestTest.java","3","166","The method 'testTwoSampleTHeterscedastic()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.stat.inference","data/temp/Math_92b/src/test/org/apache/commons/math/stat/inference/TestUtilsTest.java","3","202","The method 'testOneSampleT()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"2","org.apache.commons.math.stat.inference","data/temp/Math_92b/src/test/org/apache/commons/math/stat/inference/TestUtilsTest.java","3","314","The method 'testTwoSampleTHeterscedastic()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.util","data/temp/Math_92b/src/test/org/apache/commons/math/util/MathUtilsTest.java","3","34","The class 'MathUtilsTest' has a total cyclomatic complexity of 107 (highest 10).","Design","CyclomaticComplexity"
"2","org.apache.commons.math.util","data/temp/Math_92b/src/test/org/apache/commons/math/util/MathUtilsTest.java","3","52","The method 'binomialCoefficient(int, int)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
