"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"8","org.apache.commons.collections.map","data/temp/Collections_12f/src/java/org/apache/commons/collections/map/Flat3Map.java","3","1110","The method 'toString()' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections.map","data/temp/Collections_12f/src/java/org/apache/commons/collections/map/LRUMap.java","3","241","The method 'addMapping(int, int, Object, Object)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections.map","data/temp/Collections_12f/src/java/org/apache/commons/collections/map/MultiKeyMap.java","3","80","The class 'MultiKeyMap' has a total cyclomatic complexity of 163 (highest 11).","Design","CyclomaticComplexity"
"2","org.apache.commons.collections.map","data/temp/Collections_12f/src/java/org/apache/commons/collections/map/MultiKeyMap.java","3","781","The method 'removeAll(Object, Object, Object, Object)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections.set","data/temp/Collections_12f/src/java/org/apache/commons/collections/set/CompositeSet.java","3","72","The method 'addComposited(Collection)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections","data/temp/Collections_12f/src/test/org/apache/commons/collections/TestCollectionUtils.java","3","58","The class 'TestCollectionUtils' has a total cyclomatic complexity of 91 (highest 11).","Design","CyclomaticComplexity"
"2","org.apache.commons.collections","data/temp/Collections_12f/src/test/org/apache/commons/collections/TestCollectionUtils.java","3","580","The method 'testGet()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections","data/temp/Collections_12f/src/test/org/apache/commons/collections/TestDoubleOrderedMap.java","3","46","The class 'TestDoubleOrderedMap' has a total cyclomatic complexity of 317 (highest 24).","Design","CyclomaticComplexity"
"2","org.apache.commons.collections","data/temp/Collections_12f/src/test/org/apache/commons/collections/TestDoubleOrderedMap.java","3","469","The method 'testKeySet()' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"3","org.apache.commons.collections","data/temp/Collections_12f/src/test/org/apache/commons/collections/TestDoubleOrderedMap.java","3","636","The method 'testValues()' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"4","org.apache.commons.collections","data/temp/Collections_12f/src/test/org/apache/commons/collections/TestDoubleOrderedMap.java","3","799","The method 'testEntrySet()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"5","org.apache.commons.collections","data/temp/Collections_12f/src/test/org/apache/commons/collections/TestDoubleOrderedMap.java","3","1143","The method 'testEntrySetByValue()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"6","org.apache.commons.collections","data/temp/Collections_12f/src/test/org/apache/commons/collections/TestDoubleOrderedMap.java","3","1227","The method 'testKeySetByValue()' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"7","org.apache.commons.collections","data/temp/Collections_12f/src/test/org/apache/commons/collections/TestDoubleOrderedMap.java","3","1395","The method 'testValuesByValue()' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"8","org.apache.commons.collections","data/temp/Collections_12f/src/test/org/apache/commons/collections/TestDoubleOrderedMap.java","3","1557","The method 'testKeySet(Map)' has a cyclomatic complexity of 24.","Design","CyclomaticComplexity"
"9","org.apache.commons.collections","data/temp/Collections_12f/src/test/org/apache/commons/collections/TestDoubleOrderedMap.java","3","1773","The method 'testKeySetByValue(DoubleOrderedMap)' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"10","org.apache.commons.collections","data/temp/Collections_12f/src/test/org/apache/commons/collections/TestDoubleOrderedMap.java","3","1982","The method 'testValues(Map)' has a cyclomatic complexity of 23.","Design","CyclomaticComplexity"
"11","org.apache.commons.collections","data/temp/Collections_12f/src/test/org/apache/commons/collections/TestDoubleOrderedMap.java","3","2198","The method 'testValuesByValue(DoubleOrderedMap)' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"12","org.apache.commons.collections","data/temp/Collections_12f/src/test/org/apache/commons/collections/TestDoubleOrderedMap.java","3","2379","The method 'testEntrySet(Map)' has a cyclomatic complexity of 23.","Design","CyclomaticComplexity"
"13","org.apache.commons.collections","data/temp/Collections_12f/src/test/org/apache/commons/collections/TestDoubleOrderedMap.java","3","2586","The method 'testEntrySetByValue(DoubleOrderedMap)' has a cyclomatic complexity of 23.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections","data/temp/Collections_12f/src/test/org/apache/commons/collections/TestIteratorUtils.java","3","82","The method 'testArrayIterator()' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"2","org.apache.commons.collections","data/temp/Collections_12f/src/test/org/apache/commons/collections/TestIteratorUtils.java","3","202","The method 'testArrayListIterator()' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections","data/temp/Collections_12f/src/test/org/apache/commons/collections/TestPredicateUtils.java","3","40","The class 'TestPredicateUtils' has a total cyclomatic complexity of 110 (highest 3).","Design","CyclomaticComplexity"
"1","org.apache.commons.collections.collection","data/temp/Collections_12f/src/test/org/apache/commons/collections/collection/AbstractTestCollection.java","3","124","The class 'AbstractTestCollection' has a total cyclomatic complexity of 135 (highest 11).","Design","CyclomaticComplexity"
"2","org.apache.commons.collections.collection","data/temp/Collections_12f/src/test/org/apache/commons/collections/collection/AbstractTestCollection.java","3","245","The method 'verify()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"3","org.apache.commons.collections.collection","data/temp/Collections_12f/src/test/org/apache/commons/collections/collection/AbstractTestCollection.java","3","1225","The method 'testCollectionIteratorFailFast()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections.iterators","data/temp/Collections_12f/src/test/org/apache/commons/collections/iterators/TestFilterListIterator.java","3","341","The method 'walkLists(List, ListIterator)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections.list","data/temp/Collections_12f/src/test/org/apache/commons/collections/list/AbstractTestList.java","3","56","The class 'AbstractTestList' has a total cyclomatic complexity of 154 (highest 10).","Design","CyclomaticComplexity"
"2","org.apache.commons.collections.list","data/temp/Collections_12f/src/test/org/apache/commons/collections/list/AbstractTestList.java","3","1289","The method 'failFastMethod(List, Method)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections.list","data/temp/Collections_12f/src/test/org/apache/commons/collections/list/TestCursorableLinkedList.java","3","39","The class 'TestCursorableLinkedList' has a total cyclomatic complexity of 83 (highest 4).","Design","CyclomaticComplexity"
"1","org.apache.commons.collections.list","data/temp/Collections_12f/src/test/org/apache/commons/collections/list/TestUnmodifiableList.java","3","93","The method 'verifyUnmodifiable(List)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections.map","data/temp/Collections_12f/src/test/org/apache/commons/collections/map/AbstractTestMap.java","3","122","The class 'AbstractTestMap' has a total cyclomatic complexity of 140 (highest 15).","Design","CyclomaticComplexity"
"2","org.apache.commons.collections.map","data/temp/Collections_12f/src/test/org/apache/commons/collections/map/AbstractTestMap.java","3","772","The method 'testMapPut()' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
