"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"2","org.apache.commons.collections.list","data/temp/Collections_3f/src/java/org/apache/commons/collections/list/AbstractLinkedList.java","3","508","The method 'getNode(int, boolean)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections.list","data/temp/Collections_3f/src/java/org/apache/commons/collections/list/TreeList.java","3","265","The class 'AVLNode' has a total cyclomatic complexity of 91 (highest 14).","Design","CyclomaticComplexity"
"2","org.apache.commons.collections.list","data/temp/Collections_3f/src/java/org/apache/commons/collections/list/TreeList.java","3","532","The method 'removeSelf()' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections.map","data/temp/Collections_3f/src/java/org/apache/commons/collections/map/AbstractHashedMap.java","3","61","The class 'AbstractHashedMap' has a total cyclomatic complexity of 118 (highest 11).","Design","CyclomaticComplexity"
"2","org.apache.commons.collections.map","data/temp/Collections_3f/src/java/org/apache/commons/collections/map/AbstractHashedMap.java","3","1250","The method 'equals(Object)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections.map","data/temp/Collections_3f/src/java/org/apache/commons/collections/map/Flat3Map.java","3","74","The class 'Flat3Map' has a total cyclomatic complexity of 186 (highest 29).","Design","CyclomaticComplexity"
"2","org.apache.commons.collections.map","data/temp/Collections_3f/src/java/org/apache/commons/collections/map/Flat3Map.java","3","127","The method 'get(Object)' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"3","org.apache.commons.collections.map","data/temp/Collections_3f/src/java/org/apache/commons/collections/map/Flat3Map.java","3","186","The method 'containsKey(Object)' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"4","org.apache.commons.collections.map","data/temp/Collections_3f/src/java/org/apache/commons/collections/map/Flat3Map.java","3","221","The method 'containsValue(Object)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"5","org.apache.commons.collections.map","data/temp/Collections_3f/src/java/org/apache/commons/collections/map/Flat3Map.java","3","255","The method 'put(Object, Object)' has a cyclomatic complexity of 25.","Design","CyclomaticComplexity"
"6","org.apache.commons.collections.map","data/temp/Collections_3f/src/java/org/apache/commons/collections/map/Flat3Map.java","3","399","The method 'remove(Object)' has a cyclomatic complexity of 29.","Design","CyclomaticComplexity"
"7","org.apache.commons.collections.map","data/temp/Collections_3f/src/java/org/apache/commons/collections/map/Flat3Map.java","3","1037","The method 'equals(Object)' has a cyclomatic complexity of 24.","Design","CyclomaticComplexity"
"8","org.apache.commons.collections.map","data/temp/Collections_3f/src/java/org/apache/commons/collections/map/Flat3Map.java","3","1109","The method 'toString()' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections.map","data/temp/Collections_3f/src/java/org/apache/commons/collections/map/LRUMap.java","3","235","The method 'addMapping(int, int, Object, Object)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections.map","data/temp/Collections_3f/src/java/org/apache/commons/collections/map/MultiKeyMap.java","3","79","The class 'MultiKeyMap' has a total cyclomatic complexity of 163 (highest 11).","Design","CyclomaticComplexity"
"2","org.apache.commons.collections.map","data/temp/Collections_3f/src/java/org/apache/commons/collections/map/MultiKeyMap.java","3","780","The method 'removeAll(Object, Object, Object, Object)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections.set","data/temp/Collections_3f/src/java/org/apache/commons/collections/set/CompositeSet.java","3","71","The method 'addComposited(Collection)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections","data/temp/Collections_3f/src/test/org/apache/commons/collections/TestCollectionUtils.java","3","57","The class 'TestCollectionUtils' has a total cyclomatic complexity of 92 (highest 11).","Design","CyclomaticComplexity"
"2","org.apache.commons.collections","data/temp/Collections_3f/src/test/org/apache/commons/collections/TestCollectionUtils.java","3","579","The method 'testGet()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections","data/temp/Collections_3f/src/test/org/apache/commons/collections/TestDoubleOrderedMap.java","3","45","The class 'TestDoubleOrderedMap' has a total cyclomatic complexity of 317 (highest 24).","Design","CyclomaticComplexity"
"2","org.apache.commons.collections","data/temp/Collections_3f/src/test/org/apache/commons/collections/TestDoubleOrderedMap.java","3","468","The method 'testKeySet()' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"3","org.apache.commons.collections","data/temp/Collections_3f/src/test/org/apache/commons/collections/TestDoubleOrderedMap.java","3","635","The method 'testValues()' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"4","org.apache.commons.collections","data/temp/Collections_3f/src/test/org/apache/commons/collections/TestDoubleOrderedMap.java","3","798","The method 'testEntrySet()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"5","org.apache.commons.collections","data/temp/Collections_3f/src/test/org/apache/commons/collections/TestDoubleOrderedMap.java","3","1142","The method 'testEntrySetByValue()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"6","org.apache.commons.collections","data/temp/Collections_3f/src/test/org/apache/commons/collections/TestDoubleOrderedMap.java","3","1226","The method 'testKeySetByValue()' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"7","org.apache.commons.collections","data/temp/Collections_3f/src/test/org/apache/commons/collections/TestDoubleOrderedMap.java","3","1394","The method 'testValuesByValue()' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"8","org.apache.commons.collections","data/temp/Collections_3f/src/test/org/apache/commons/collections/TestDoubleOrderedMap.java","3","1556","The method 'testKeySet(Map)' has a cyclomatic complexity of 24.","Design","CyclomaticComplexity"
"9","org.apache.commons.collections","data/temp/Collections_3f/src/test/org/apache/commons/collections/TestDoubleOrderedMap.java","3","1772","The method 'testKeySetByValue(DoubleOrderedMap)' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"10","org.apache.commons.collections","data/temp/Collections_3f/src/test/org/apache/commons/collections/TestDoubleOrderedMap.java","3","1981","The method 'testValues(Map)' has a cyclomatic complexity of 23.","Design","CyclomaticComplexity"
"11","org.apache.commons.collections","data/temp/Collections_3f/src/test/org/apache/commons/collections/TestDoubleOrderedMap.java","3","2197","The method 'testValuesByValue(DoubleOrderedMap)' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"12","org.apache.commons.collections","data/temp/Collections_3f/src/test/org/apache/commons/collections/TestDoubleOrderedMap.java","3","2378","The method 'testEntrySet(Map)' has a cyclomatic complexity of 23.","Design","CyclomaticComplexity"
"13","org.apache.commons.collections","data/temp/Collections_3f/src/test/org/apache/commons/collections/TestDoubleOrderedMap.java","3","2585","The method 'testEntrySetByValue(DoubleOrderedMap)' has a cyclomatic complexity of 23.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections","data/temp/Collections_3f/src/test/org/apache/commons/collections/TestIteratorUtils.java","3","81","The method 'testArrayIterator()' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"2","org.apache.commons.collections","data/temp/Collections_3f/src/test/org/apache/commons/collections/TestIteratorUtils.java","3","201","The method 'testArrayListIterator()' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections","data/temp/Collections_3f/src/test/org/apache/commons/collections/TestPredicateUtils.java","3","39","The class 'TestPredicateUtils' has a total cyclomatic complexity of 110 (highest 3).","Design","CyclomaticComplexity"
"1","org.apache.commons.collections.collection","data/temp/Collections_3f/src/test/org/apache/commons/collections/collection/AbstractTestCollection.java","3","123","The class 'AbstractTestCollection' has a total cyclomatic complexity of 135 (highest 11).","Design","CyclomaticComplexity"
"2","org.apache.commons.collections.collection","data/temp/Collections_3f/src/test/org/apache/commons/collections/collection/AbstractTestCollection.java","3","244","The method 'verify()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"3","org.apache.commons.collections.collection","data/temp/Collections_3f/src/test/org/apache/commons/collections/collection/AbstractTestCollection.java","3","1224","The method 'testCollectionIteratorFailFast()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections.iterators","data/temp/Collections_3f/src/test/org/apache/commons/collections/iterators/TestFilterListIterator.java","3","340","The method 'walkLists(List, ListIterator)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections.list","data/temp/Collections_3f/src/test/org/apache/commons/collections/list/AbstractTestList.java","3","55","The class 'AbstractTestList' has a total cyclomatic complexity of 154 (highest 10).","Design","CyclomaticComplexity"
"2","org.apache.commons.collections.list","data/temp/Collections_3f/src/test/org/apache/commons/collections/list/AbstractTestList.java","3","1284","The method 'failFastMethod(List, Method)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections.list","data/temp/Collections_3f/src/test/org/apache/commons/collections/list/TestCursorableLinkedList.java","3","38","The class 'TestCursorableLinkedList' has a total cyclomatic complexity of 83 (highest 4).","Design","CyclomaticComplexity"
"1","org.apache.commons.collections.list","data/temp/Collections_3f/src/test/org/apache/commons/collections/list/TestUnmodifiableList.java","3","92","The method 'verifyUnmodifiable(List)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections.map","data/temp/Collections_3f/src/test/org/apache/commons/collections/map/AbstractTestMap.java","3","121","The class 'AbstractTestMap' has a total cyclomatic complexity of 140 (highest 15).","Design","CyclomaticComplexity"
"2","org.apache.commons.collections.map","data/temp/Collections_3f/src/test/org/apache/commons/collections/map/AbstractTestMap.java","3","771","The method 'testMapPut()' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
