"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","org.apache.commons.collections4.functors","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/functors/InvokerTransformer.java","3","70","The method 'invokerTransformer(String, Class<?>[], Object[])' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections4.iterators","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/iterators/PermutationIterator.java","3","107","The method 'next()' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections4.list","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/list/AbstractLinkedList.java","3","44","The class 'AbstractLinkedList' has a total cyclomatic complexity of 99 (highest 11).","Design","CyclomaticComplexity"
"2","org.apache.commons.collections4.list","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/list/AbstractLinkedList.java","3","536","The method 'getNode(int, boolean)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections4.list","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/list/TreeList.java","3","305","The class 'AVLNode' has a total cyclomatic complexity of 109 (highest 14).","Design","CyclomaticComplexity"
"2","org.apache.commons.collections4.list","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/list/TreeList.java","3","620","The method 'removeSelf()' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"3","org.apache.commons.collections4.list","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/list/TreeList.java","3","810","The method 'addAll(AVLNode<E>, int)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections4.map","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/map/AbstractHashedMap.java","3","58","The class 'AbstractHashedMap' has a total cyclomatic complexity of 120 (highest 11).","Design","CyclomaticComplexity"
"2","org.apache.commons.collections4.map","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/map/AbstractHashedMap.java","3","1309","The method 'equals(Object)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections4.map","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/map/Flat3Map.java","3","73","The class 'Flat3Map' has a total cyclomatic complexity of 186 (highest 29).","Design","CyclomaticComplexity"
"2","org.apache.commons.collections4.map","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/map/Flat3Map.java","3","126","The method 'get(Object)' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"3","org.apache.commons.collections4.map","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/map/Flat3Map.java","3","197","The method 'containsKey(Object)' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"4","org.apache.commons.collections4.map","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/map/Flat3Map.java","3","244","The method 'containsValue(Object)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"5","org.apache.commons.collections4.map","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/map/Flat3Map.java","3","290","The method 'put(K, V)' has a cyclomatic complexity of 25.","Design","CyclomaticComplexity"
"6","org.apache.commons.collections4.map","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/map/Flat3Map.java","3","433","The method 'remove(Object)' has a cyclomatic complexity of 29.","Design","CyclomaticComplexity"
"7","org.apache.commons.collections4.map","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/map/Flat3Map.java","3","1105","The method 'equals(Object)' has a cyclomatic complexity of 24.","Design","CyclomaticComplexity"
"8","org.apache.commons.collections4.map","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/map/Flat3Map.java","3","1179","The method 'toString()' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections4.map","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/map/LRUMap.java","3","245","The method 'addMapping(int, int, K, V)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections4.map","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/map/MultiKeyMap.java","3","78","The class 'MultiKeyMap' has a total cyclomatic complexity of 138 (highest 11).","Design","CyclomaticComplexity"
"2","org.apache.commons.collections4.map","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/map/MultiKeyMap.java","3","787","The method 'removeAll(Object, Object, Object, Object)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections4.trie","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/trie/CharArrayKeyAnalyzer.java","3","68","The method 'bitIndex(char[], int, int, char[], int, int)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections4.trie","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/trie/CharacterKeyAnalyzer.java","3","76","The method 'bitIndex(Character, int, int, Character, int, int)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections4.trie","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/trie/PatriciaTrie.java","3","72","The class 'PatriciaTrie' has a total cyclomatic complexity of 82 (highest 12).","Design","CyclomaticComplexity"
"2","org.apache.commons.collections4.trie","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/trie/PatriciaTrie.java","3","193","The method 'higherEntry(K)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"3","org.apache.commons.collections4.trie","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/trie/PatriciaTrie.java","3","408","The method 'subtree(K, int, int)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"4","org.apache.commons.collections4.trie","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/trie/PatriciaTrie.java","3","508","The method 'previousEntry(TrieEntry<K, V>)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"5","org.apache.commons.collections4.trie","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/trie/PatriciaTrie.java","3","1111","The method 'fixup()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections4.trie","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/trie/PatriciaTrieBase.java","3","37","The class 'PatriciaTrieBase' has a total cyclomatic complexity of 136 (highest 17).","Design","CyclomaticComplexity"
"2","org.apache.commons.collections4.trie","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/trie/PatriciaTrieBase.java","3","142","The method 'put(K, V)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"3","org.apache.commons.collections4.trie","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/trie/PatriciaTrieBase.java","3","207","The method 'addEntry(TrieEntry<K, V>, int)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"4","org.apache.commons.collections4.trie","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/trie/PatriciaTrieBase.java","3","339","The method 'selectR(TrieEntry<K, V>, int, K, int, Cursor<? super K, ? super V>, Reference<Entry<K, V>>)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"5","org.apache.commons.collections4.trie","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/trie/PatriciaTrieBase.java","3","579","The method 'removeInternalEntry(TrieEntry<K, V>)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"6","org.apache.commons.collections4.trie","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/trie/PatriciaTrieBase.java","3","699","The method 'nextEntryImpl(TrieEntry<K, V>, TrieEntry<K, V>, TrieEntry<K, V>)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"7","org.apache.commons.collections4.trie","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/trie/PatriciaTrieBase.java","3","909","The method 'toString()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections4.trie","data/temp/Collections_21f/src/main/java/org/apache/commons/collections4/trie/StringKeyAnalyzer.java","3","68","The method 'bitIndex(String, int, int, String, int, int)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections4","data/temp/Collections_21f/src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java","3","55","The class 'CollectionUtilsTest' has a total cyclomatic complexity of 120 (highest 4).","Design","CyclomaticComplexity"
"1","org.apache.commons.collections4","data/temp/Collections_21f/src/test/java/org/apache/commons/collections4/IteratorUtilsTest.java","3","51","The class 'IteratorUtilsTest' has a total cyclomatic complexity of 90 (highest 14).","Design","CyclomaticComplexity"
"2","org.apache.commons.collections4","data/temp/Collections_21f/src/test/java/org/apache/commons/collections4/IteratorUtilsTest.java","3","154","The method 'testArrayIterator()' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"3","org.apache.commons.collections4","data/temp/Collections_21f/src/test/java/org/apache/commons/collections4/IteratorUtilsTest.java","3","274","The method 'testArrayListIterator()' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections4.collection","data/temp/Collections_21f/src/test/java/org/apache/commons/collections4/collection/AbstractCollectionTest.java","3","122","The class 'AbstractCollectionTest' has a total cyclomatic complexity of 150 (highest 11).","Design","CyclomaticComplexity"
"2","org.apache.commons.collections4.collection","data/temp/Collections_21f/src/test/java/org/apache/commons/collections4/collection/AbstractCollectionTest.java","3","243","The method 'verify()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"3","org.apache.commons.collections4.collection","data/temp/Collections_21f/src/test/java/org/apache/commons/collections4/collection/AbstractCollectionTest.java","3","1197","The method 'testCollectionIteratorFailFast()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections4.iterators","data/temp/Collections_21f/src/test/java/org/apache/commons/collections4/iterators/FilterListIteratorTest.java","3","346","The method 'walkLists(List<E>, ListIterator<E>)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections4.list","data/temp/Collections_21f/src/test/java/org/apache/commons/collections4/list/AbstractListTest.java","3","51","The class 'AbstractListTest' has a total cyclomatic complexity of 152 (highest 10).","Design","CyclomaticComplexity"
"2","org.apache.commons.collections4.list","data/temp/Collections_21f/src/test/java/org/apache/commons/collections4/list/AbstractListTest.java","3","1311","The method 'failFastMethod(List<E>, Method)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections4.list","data/temp/Collections_21f/src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java","3","37","The class 'CursorableLinkedListTest' has a total cyclomatic complexity of 83 (highest 4).","Design","CyclomaticComplexity"
"1","org.apache.commons.collections4.list","data/temp/Collections_21f/src/test/java/org/apache/commons/collections4/list/UnmodifiableListTest.java","3","88","The method 'verifyUnmodifiable(List<E>)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.collections4.map","data/temp/Collections_21f/src/test/java/org/apache/commons/collections4/map/AbstractMapTest.java","3","124","The class 'AbstractMapTest' has a total cyclomatic complexity of 190 (highest 15).","Design","CyclomaticComplexity"
"2","org.apache.commons.collections4.map","data/temp/Collections_21f/src/test/java/org/apache/commons/collections4/map/AbstractMapTest.java","3","792","The method 'testMapPut()' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
