"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","org.mozilla.javascript.xml.impl.xmlbeans","data/temp/Closure_107f/lib/rhino/deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XML.java","3","21","The class 'XML' has a total cyclomatic complexity of 427 (highest 28).","Design","CyclomaticComplexity"
"2","org.mozilla.javascript.xml.impl.xmlbeans","data/temp/Closure_107f/lib/rhino/deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XML.java","3","222","The method 'createFromJS(XMLLibImpl, Object)' has a cyclomatic complexity of 28.","Design","CyclomaticComplexity"
"3","org.mozilla.javascript.xml.impl.xmlbeans","data/temp/Closure_107f/lib/rhino/deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XML.java","3","532","The method 'moveToChild(XmlCursor, long, boolean, boolean)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"4","org.mozilla.javascript.xml.impl.xmlbeans","data/temp/Closure_107f/lib/rhino/deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XML.java","3","1189","The method 'putXMLProperty(XMLName, Object)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"5","org.mozilla.javascript.xml.impl.xmlbeans","data/temp/Closure_107f/lib/rhino/deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XML.java","3","1352","The method 'changeNS(String, String)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"6","org.mozilla.javascript.xml.impl.xmlbeans","data/temp/Closure_107f/lib/rhino/deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XML.java","3","1477","The method 'allChildNodes(String)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"7","org.mozilla.javascript.xml.impl.xmlbeans","data/temp/Closure_107f/lib/rhino/deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XML.java","3","1610","The method 'matchDescendantChildren(XMLName)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"8","org.mozilla.javascript.xml.impl.xmlbeans","data/temp/Closure_107f/lib/rhino/deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XML.java","3","1687","The method 'matchChildren(TokenType, XMLName)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"9","org.mozilla.javascript.xml.impl.xmlbeans","data/temp/Closure_107f/lib/rhino/deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XML.java","3","1802","The method 'addNamespace(Namespace)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"10","org.mozilla.javascript.xml.impl.xmlbeans","data/temp/Closure_107f/lib/rhino/deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XML.java","3","1960","The method 'childIndex()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"11","org.mozilla.javascript.xml.impl.xmlbeans","data/temp/Closure_107f/lib/rhino/deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XML.java","3","2372","The method 'normalize()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"12","org.mozilla.javascript.xml.impl.xmlbeans","data/temp/Closure_107f/lib/rhino/deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XML.java","3","2542","The method 'removeNamespace(Namespace)' has a cyclomatic complexity of 20.","Design","CyclomaticComplexity"
"1","org.mozilla.javascript.xml.impl.xmlbeans","data/temp/Closure_107f/lib/rhino/deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XMLCtor.java","3","36","The method 'readSettings(Scriptable)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"2","org.mozilla.javascript.xml.impl.xmlbeans","data/temp/Closure_107f/lib/rhino/deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XMLCtor.java","3","82","The method 'findInstanceIdInfo(String)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"3","org.mozilla.javascript.xml.impl.xmlbeans","data/temp/Closure_107f/lib/rhino/deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XMLCtor.java","3","204","The method 'execIdCall(IdFunctionObject, Context, Scriptable, Scriptable, Object[])' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.mozilla.javascript.xml.impl.xmlbeans","data/temp/Closure_107f/lib/rhino/deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XMLLibImpl.java","3","17","The class 'XMLLibImpl' has a total cyclomatic complexity of 153 (highest 19).","Design","CyclomaticComplexity"
"2","org.mozilla.javascript.xml.impl.xmlbeans","data/temp/Closure_107f/lib/rhino/deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XMLLibImpl.java","3","81","The method 'toAttributeName(Context, Object)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"3","org.mozilla.javascript.xml.impl.xmlbeans","data/temp/Closure_107f/lib/rhino/deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XMLLibImpl.java","3","159","The method 'toXMLNameOrIndex(Context, Object)' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"1","org.mozilla.javascript.xml.impl.xmlbeans","data/temp/Closure_107f/lib/rhino/deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XMLList.java","3","16","The class 'XMLList' has a total cyclomatic complexity of 245 (highest 17).","Design","CyclomaticComplexity"
"2","org.mozilla.javascript.xml.impl.xmlbeans","data/temp/Closure_107f/lib/rhino/deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XMLList.java","3","81","The constructor 'XMLList(XMLLibImpl, Object)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"3","org.mozilla.javascript.xml.impl.xmlbeans","data/temp/Closure_107f/lib/rhino/deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XMLList.java","3","316","The method 'putXMLProperty(XMLName, Object)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"4","org.mozilla.javascript.xml.impl.xmlbeans","data/temp/Closure_107f/lib/rhino/deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XMLList.java","3","397","The method 'put(int, Scriptable, Object)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"5","org.mozilla.javascript.xml.impl.xmlbeans","data/temp/Closure_107f/lib/rhino/deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XMLList.java","3","1543","The method 'call(Context, Scriptable, Scriptable, Object[])' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.mozilla.javascript.xml.impl.xmlbeans","data/temp/Closure_107f/lib/rhino/deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XMLObjectImpl.java","3","17","The class 'XMLObjectImpl' has a total cyclomatic complexity of 249 (highest 56).","Design","CyclomaticComplexity"
"2","org.mozilla.javascript.xml.impl.xmlbeans","data/temp/Closure_107f/lib/rhino/deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XMLObjectImpl.java","3","396","The method 'findPrototypeId(String)' has a cyclomatic complexity of 56.","Design","CyclomaticComplexity"
"3","org.mozilla.javascript.xml.impl.xmlbeans","data/temp/Closure_107f/lib/rhino/deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XMLObjectImpl.java","3","473","The method 'initPrototypeId(int)' has a cyclomatic complexity of 44.","Design","CyclomaticComplexity"
"4","org.mozilla.javascript.xml.impl.xmlbeans","data/temp/Closure_107f/lib/rhino/deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XMLObjectImpl.java","3","547","The method 'execIdCall(IdFunctionObject, Context, Scriptable, Scriptable, Object[])' has a cyclomatic complexity of 55.","Design","CyclomaticComplexity"
"1","","data/temp/Closure_107f/lib/rhino/examples/Shell.java","3","207","The method 'processSource(Context, String)' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"1","org.mozilla.classfile","data/temp/Closure_107f/lib/rhino/src/org/mozilla/classfile/ClassFileWriter.java","3","24","The class 'ClassFileWriter' has a total cyclomatic complexity of 1266 (highest 207).","Design","CyclomaticComplexity"
"2","org.mozilla.classfile","data/temp/Closure_107f/lib/rhino/src/org/mozilla/classfile/ClassFileWriter.java","3","277","The method 'stopMethod(short)' has a cyclomatic complexity of 26.","Design","CyclomaticComplexity"
"3","org.mozilla.classfile","data/temp/Closure_107f/lib/rhino/src/org/mozilla/classfile/ClassFileWriter.java","3","477","The method 'add(int, int)' has a cyclomatic complexity of 72.","Design","CyclomaticComplexity"
"4","org.mozilla.classfile","data/temp/Closure_107f/lib/rhino/src/org/mozilla/classfile/ClassFileWriter.java","3","694","The method 'add(int, int, int)' has a cyclomatic complexity of 24.","Design","CyclomaticComplexity"
"5","org.mozilla.classfile","data/temp/Closure_107f/lib/rhino/src/org/mozilla/classfile/ClassFileWriter.java","3","744","The method 'add(int, String)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"6","org.mozilla.classfile","data/temp/Closure_107f/lib/rhino/src/org/mozilla/classfile/ClassFileWriter.java","3","775","The method 'add(int, String, String, String)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"7","org.mozilla.classfile","data/temp/Closure_107f/lib/rhino/src/org/mozilla/classfile/ClassFileWriter.java","3","813","The method 'addInvoke(int, String, String, String)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"8","org.mozilla.classfile","data/temp/Closure_107f/lib/rhino/src/org/mozilla/classfile/ClassFileWriter.java","3","1178","The method 'setTableSwitchJump(int, int, int)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"9","org.mozilla.classfile","data/temp/Closure_107f/lib/rhino/src/org/mozilla/classfile/ClassFileWriter.java","3","1373","The method 'addExceptionHandler(int, int, int, String)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"10","org.mozilla.classfile","data/temp/Closure_107f/lib/rhino/src/org/mozilla/classfile/ClassFileWriter.java","3","1431","The class 'StackMapTable' has a total cyclomatic complexity of 376 (highest 228).","Design","CyclomaticComplexity"
"11","org.mozilla.classfile","data/temp/Closure_107f/lib/rhino/src/org/mozilla/classfile/ClassFileWriter.java","3","1500","The method 'isSuperBlockEnd(int)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"12","org.mozilla.classfile","data/temp/Closure_107f/lib/rhino/src/org/mozilla/classfile/ClassFileWriter.java","3","1566","The method 'isBranch(int)' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"13","org.mozilla.classfile","data/temp/Closure_107f/lib/rhino/src/org/mozilla/classfile/ClassFileWriter.java","3","1655","The method 'killSuperBlock(SuperBlock)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"14","org.mozilla.classfile","data/temp/Closure_107f/lib/rhino/src/org/mozilla/classfile/ClassFileWriter.java","3","1718","The method 'executeBlock(SuperBlock)' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"15","org.mozilla.classfile","data/temp/Closure_107f/lib/rhino/src/org/mozilla/classfile/ClassFileWriter.java","3","1858","The method 'execute(int)' has a cyclomatic complexity of 228.","Design","CyclomaticComplexity"
"16","org.mozilla.classfile","data/temp/Closure_107f/lib/rhino/src/org/mozilla/classfile/ClassFileWriter.java","3","2414","The method 'computeRawStackMap()' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"17","org.mozilla.classfile","data/temp/Closure_107f/lib/rhino/src/org/mozilla/classfile/ClassFileWriter.java","3","2599","The method 'arrayTypeToName(int)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"18","org.mozilla.classfile","data/temp/Closure_107f/lib/rhino/src/org/mozilla/classfile/ClassFileWriter.java","3","2636","The method 'descriptorToInternalName(String)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"19","org.mozilla.classfile","data/temp/Closure_107f/lib/rhino/src/org/mozilla/classfile/ClassFileWriter.java","3","2663","The method 'createInitialLocals()' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"20","org.mozilla.classfile","data/temp/Closure_107f/lib/rhino/src/org/mozilla/classfile/ClassFileWriter.java","3","2850","The method 'sizeOfParameters(String)' has a cyclomatic complexity of 42.","Design","CyclomaticComplexity"
"21","org.mozilla.classfile","data/temp/Closure_107f/lib/rhino/src/org/mozilla/classfile/ClassFileWriter.java","3","2978","The method 'opcodeLength(int, boolean)' has a cyclomatic complexity of 206.","Design","CyclomaticComplexity"
"22","org.mozilla.classfile","data/temp/Closure_107f/lib/rhino/src/org/mozilla/classfile/ClassFileWriter.java","3","3206","The method 'opcodeCount(int)' has a cyclomatic complexity of 206.","Design","CyclomaticComplexity"
"23","org.mozilla.classfile","data/temp/Closure_107f/lib/rhino/src/org/mozilla/classfile/ClassFileWriter.java","3","3426","The method 'stackChange(int)' has a cyclomatic complexity of 206.","Design","CyclomaticComplexity"
"24","org.mozilla.classfile","data/temp/Closure_107f/lib/rhino/src/org/mozilla/classfile/ClassFileWriter.java","3","3879","The method 'bytecodeStr(int)' has a cyclomatic complexity of 207.","Design","CyclomaticComplexity"
"25","org.mozilla.classfile","data/temp/Closure_107f/lib/rhino/src/org/mozilla/classfile/ClassFileWriter.java","3","4535","The method 'addUtf8(String)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"26","org.mozilla.classfile","data/temp/Closure_107f/lib/rhino/src/org/mozilla/classfile/ClassFileWriter.java","3","5001","The method 'fromType(String, ConstantPool)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"27","org.mozilla.classfile","data/temp/Closure_107f/lib/rhino/src/org/mozilla/classfile/ClassFileWriter.java","3","5045","The method 'merge(int, int, ConstantPool)' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"28","org.mozilla.classfile","data/temp/Closure_107f/lib/rhino/src/org/mozilla/classfile/ClassFileWriter.java","3","5110","The method 'toString(int, ConstantPool)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/Arguments.java","3","16","The class 'Arguments' has a total cyclomatic complexity of 93 (highest 16).","Design","CyclomaticComplexity"
"2","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/Arguments.java","3","177","The method 'findInstanceIdInfo(String)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"3","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/Arguments.java","3","262","The method 'getIds(boolean)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"1","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/AttachJsDocs.java","3","50","The class 'AttachJsDocs' has a total cyclomatic complexity of 197 (highest 147).","Design","CyclomaticComplexity"
"2","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/AttachJsDocs.java","3","93","The method 'attachComments(AstRoot, List<Comment>)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"3","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/AttachJsDocs.java","3","160","The method 'attachComment(AstNode, int)' has a cyclomatic complexity of 147.","Design","CyclomaticComplexity"
"4","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/AttachJsDocs.java","3","639","The method 'setJsdoc(AstNode, int)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/BaseFunction.java","3","13","The class 'BaseFunction' has a total cyclomatic complexity of 135 (highest 18).","Design","CyclomaticComplexity"
"2","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/BaseFunction.java","3","96","The method 'findInstanceIdInfo(String)' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"3","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/BaseFunction.java","3","234","The method 'execIdCall(IdFunctionObject, Context, Scriptable, Scriptable, Object[])' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"4","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/BaseFunction.java","3","544","The method 'findPrototypeId(String)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/CodeGenerator.java","3","17","The class 'CodeGenerator' has a total cyclomatic complexity of 317 (highest 120).","Design","CyclomaticComplexity"
"2","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/CodeGenerator.java","3","107","The method 'generateICodeFromTree(Node)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"3","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/CodeGenerator.java","3","229","The method 'visitStatement(Node, int)' has a cyclomatic complexity of 51.","Design","CyclomaticComplexity"
"4","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/CodeGenerator.java","3","495","The method 'visitExpression(Node, int)' has a cyclomatic complexity of 120.","Design","CyclomaticComplexity"
"5","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/CodeGenerator.java","3","1063","The method 'visitLiteral(Node, Node)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/Context.java","3","54","The class 'Context' has a total cyclomatic complexity of 323 (highest 22).","Design","CyclomaticComplexity"
"2","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/Context.java","3","635","The method 'isValidLanguageVersion(int)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"3","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/Context.java","3","2315","The method 'compileImpl(Scriptable, Reader, String, String, int, Object, boolean, Evaluator, ErrorReporter)' has a cyclomatic complexity of 22.","Design","CyclomaticComplexity"
"4","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/Context.java","3","2438","The method 'getSourcePositionFromStack(int[])' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"1","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/ContextFactory.java","3","223","The method 'hasFeature(Context, int)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/DToA.java","3","30","The class 'DToA' has a total cyclomatic complexity of 243 (highest 146).","Design","CyclomaticComplexity"
"2","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/DToA.java","3","80","The method 'lo0bits(int)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"3","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/DToA.java","3","206","The method 'JS_dtobasestr(int, double)' has a cyclomatic complexity of 32.","Design","CyclomaticComplexity"
"4","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/DToA.java","3","444","The method 'JS_dtoa(double, int, boolean, int, boolean[], StringBuilder)' has a cyclomatic complexity of 146.","Design","CyclomaticComplexity"
"5","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/DToA.java","3","1132","The method 'JS_dtostr(StringBuilder, int, int, double)' has a cyclomatic complexity of 29.","Design","CyclomaticComplexity"
"1","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/Decompiler.java","3","44","The class 'Decompiler' has a total cyclomatic complexity of 189 (highest 142).","Design","CyclomaticComplexity"
"2","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/Decompiler.java","3","256","The method 'decompile(String, int, UintMap)' has a cyclomatic complexity of 142.","Design","CyclomaticComplexity"
"1","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/FunctionObject.java","3","14","The class 'FunctionObject' has a total cyclomatic complexity of 115 (highest 26).","Design","CyclomaticComplexity"
"2","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/FunctionObject.java","3","82","The constructor 'FunctionObject(String, Member, Scriptable)' has a cyclomatic complexity of 26.","Design","CyclomaticComplexity"
"3","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/FunctionObject.java","3","160","The method 'getTypeTag(Class<?>)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"4","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/FunctionObject.java","3","181","The method 'convertArg(Context, Scriptable, Object, int)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"5","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/FunctionObject.java","3","272","The method 'getMethodList(Class<?>)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"6","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/FunctionObject.java","3","370","The method 'call(Context, Scriptable, Scriptable, Object[])' has a cyclomatic complexity of 25.","Design","CyclomaticComplexity"
"1","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/IRFactory.java","3","19","The class 'IRFactory' has a total cyclomatic complexity of 438 (highest 48).","Design","CyclomaticComplexity"
"2","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/IRFactory.java","3","73","The method 'transform(AstNode)' has a cyclomatic complexity of 48.","Design","CyclomaticComplexity"
"3","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/IRFactory.java","3","838","The method 'transformObjectLiteral(ObjectLiteral)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"4","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/IRFactory.java","3","1452","The method 'createLoop(Jump, int, Node, Node, Node, Node)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"5","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/IRFactory.java","3","1506","The method 'createForIn(int, Node, Node, Node, Node, boolean)' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"6","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/IRFactory.java","3","1596","The method 'createTryCatchFinally(Node, Node, Node, int)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"7","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/IRFactory.java","3","1818","The method 'createUnary(int, Node)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"8","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/IRFactory.java","3","2010","The method 'createBinary(int, Node, Node)' has a cyclomatic complexity of 30.","Design","CyclomaticComplexity"
"9","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/IRFactory.java","3","2139","The method 'createAssignment(int, Node, Node)' has a cyclomatic complexity of 24.","Design","CyclomaticComplexity"
"10","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/IRFactory.java","3","2284","The method 'decompile(AstNode)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/Icode.java","3","141","The method 'bytecodeName(int)' has a cyclomatic complexity of 70.","Design","CyclomaticComplexity"
"1","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/IdScriptableObject.java","3","30","The class 'IdScriptableObject' has a total cyclomatic complexity of 122 (highest 13).","Design","CyclomaticComplexity"
"2","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/IdScriptableObject.java","3","66","The method 'initValue(int, String, Object, int)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"3","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/IdScriptableObject.java","3","215","The method 'getNames(boolean, Object[])' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"4","org.mozilla.javascript","data/temp/Closure_107f/lib/rhino/src/org/mozilla/javascript/IdScriptableObject.java","3","350","The method 'put(String, Scriptable, Object)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
